Time,LHeel,LTOE,RHeel,RTOE
28.19,-0.06099,0.03849,0.2321,0.31963
28.2,-0.05174,0.04761,0.2399,0.32658
28.21,-0.04194,0.05708,0.24818,0.33435
28.22,-0.03197,0.06678,0.2563,0.34161
28.23,-0.02539,0.07297,0.26123,0.34568
28.24,-0.0165,0.08154,0.26807,0.35161
28.25,-0.00172,0.09628,0.27967,0.36146
28.26,0.00768,0.10579,0.28661,0.36685
28.27,0.01567,0.11371,0.29164,0.37033
28.28,0.01948,0.11765,0.29273,0.37015
28.29,0.02763,0.1259,0.29739,0.37366
28.3,0.03341,0.13205,0.29871,0.37362
28.31,0.03806,0.13695,0.29916,0.37331
28.32,0.04046,0.13957,0.29619,0.37005
28.33,0.04263,0.14191,0.29173,0.36569
28.34,0.04471,0.14415,0.28502,0.35923
28.35,0.04425,0.14359,0.27619,0.3509
28.36,0.04667,0.14594,0.26828,0.34406
28.37,0.04444,0.14378,0.25481,0.33173
28.38,0.04599,0.14539,0.24335,0.32142
28.39,0.04107,0.14045,0.22549,0.30497
28.4,0.04318,0.14265,0.21262,0.29298
28.41,0.04748,0.14704,0.20067,0.28165
28.42,0.04723,0.1469,0.18406,0.26575
28.43,0.04972,0.14937,0.16976,0.25193
28.44,0.05335,0.15307,0.15587,0.23815
28.45,0.0566,0.15634,0.14137,0.22388
28.46,0.05689,0.15671,0.12349,0.20602
28.47,0.05747,0.15735,0.1062,0.18845
28.48,0.05856,0.15871,0.08816,0.17011
28.49,0.06118,0.16141,0.07253,0.15427
28.5,0.0609,0.16137,0.05422,0.1354
28.51,0.05768,0.15825,0.0335,0.1145
28.52,0.06067,0.1617,0.0178,0.09762
28.53,0.06557,0.16619,0.00671,0.08741
28.54,0.06423,0.16494,-0.01159,0.06888
28.55,0.06484,0.1656,-0.02648,0.05382
28.56,0.07101,0.17166,-0.03568,0.04475
28.57,0.07735,0.17818,-0.04564,0.03421
28.58,0.07877,0.1795,-0.05768,0.02225
28.59,0.08447,0.18512,-0.06548,0.01457
28.6,0.08727,0.18779,-0.07507,0.00508
28.61,0.08707,0.18757,-0.08711,-0.00707
28.62,0.09676,0.19683,-0.08812,-0.00724
28.63,0.09859,0.19864,-0.0963,-0.01537
28.64,0.10568,0.20586,-0.10009,-0.01896
28.65,0.11098,0.2108,-0.10286,-0.02075
28.66,0.11524,0.21505,-0.10723,-0.02463
28.67,0.12502,0.22447,-0.10362,-0.01982
28.68,0.13126,0.23066,-0.10306,-0.01865
28.69,0.14587,0.24494,-0.09181,-0.00578
28.7,0.14947,0.24849,-0.09067,-0.00319
28.71,0.16426,0.26304,-0.08019,0.00895
28.72,0.16576,0.26455,-0.08319,0.00639
28.73,0.17931,0.27786,-0.07392,0.01643
28.74,0.18433,0.28265,-0.07148,0.01946
28.75,0.18957,0.28795,-0.06834,0.02271
28.76,0.19469,0.29311,-0.06473,0.0261
28.77,0.20395,0.30198,-0.05526,0.03549
28.78,0.20816,0.30578,-0.05032,0.04021
28.79,0.21823,0.31536,-0.03875,0.05155
28.8,0.22505,0.32174,-0.03063,0.05941
28.81,0.23174,0.32796,-0.02184,0.0681
28.82,0.24037,0.33566,-0.01082,0.07911
28.83,0.24188,0.33656,-0.00752,0.08233
28.84,0.25055,0.34421,0.00404,0.09386
28.85,0.25633,0.34911,0.01222,0.10189
28.86,0.25931,0.3512,0.01788,0.10737
28.87,0.26318,0.35373,0.02608,0.11559
28.88,0.26629,0.35592,0.03235,0.1216
28.89,0.26727,0.35633,0.03801,0.12713
28.9,0.26629,0.35494,0.04354,0.13255
28.91,0.26599,0.35436,0.05087,0.13965
28.92,0.26126,0.34971,0.05495,0.14366
28.93,0.25604,0.34504,0.0598,0.14832
28.94,0.24701,0.33635,0.06234,0.15085
28.95,0.23534,0.32536,0.06341,0.15195
28.96,0.22311,0.31393,0.06464,0.15319
28.97,0.21074,0.30221,0.06711,0.15582
28.98,0.19536,0.28768,0.06714,0.15573
28.99,0.1809,0.27387,0.06935,0.15819
29.0,0.16549,0.25924,0.07035,0.15918
29.01,0.1499,0.24424,0.07253,0.16152
29.02,0.13352,0.22856,0.07358,0.16269
29.03,0.11681,0.21235,0.07481,0.16393
29.04,0.09969,0.19576,0.07536,0.16455
29.05,0.08364,0.18004,0.07687,0.16601
29.06,0.07032,0.16682,0.08137,0.17082
29.07,0.05517,0.15155,0.08403,0.17342
29.08,0.03874,0.13502,0.08453,0.17404
29.09,0.02428,0.12018,0.08671,0.1763
29.1,0.01019,0.10568,0.08886,0.17858
29.11,-0.00444,0.09056,0.09005,0.17994
29.12,-0.01554,0.07909,0.09399,0.18385
29.13,-0.03027,0.06391,0.09288,0.18283
29.14,-0.03745,0.05611,0.10063,0.19068
29.15,-0.04766,0.04548,0.10415,0.19434
29.16,-0.05863,0.03419,0.1056,0.19592
29.17,-0.0646,0.02818,0.11111,0.20132
29.18,-0.06868,0.02398,0.11812,0.20831
29.19,-0.07395,0.01883,0.1226,0.21271
29.2,-0.07608,0.01688,0.13013,0.22021
29.21,-0.0813,0.01191,0.13325,0.22329
29.22,-0.07856,0.01482,0.14283,0.23257
29.23,-0.079,0.01386,0.14865,0.23837
29.24,-0.0743,0.01854,0.15814,0.24759
29.25,-0.07343,0.01988,0.16304,0.25245
29.26,-0.06846,0.02686,0.17119,0.26032
29.27,-0.06104,0.03591,0.18168,0.27056
29.28,-0.05684,0.04101,0.19006,0.2789
29.29,-0.04884,0.05027,0.20077,0.2892
29.3,-0.04342,0.05597,0.21045,0.29892
29.31,-0.03831,0.06143,0.21787,0.30632
29.32,-0.03404,0.06584,0.22388,0.31224
29.33,-0.02889,0.07081,0.23034,0.31872
29.34,-0.02417,0.07524,0.23546,0.3238
29.35,-0.01927,0.07968,0.24086,0.32922
29.36,-0.01499,0.08357,0.24423,0.33241
29.37,-0.00922,0.08902,0.24898,0.33693
29.38,-0.00689,0.09081,0.25048,0.33811
29.39,-0.00093,0.09624,0.25558,0.34261
29.4,0.00387,0.1009,0.25879,0.34523
29.41,0.01022,0.10699,0.2628,0.3482
29.42,0.01678,0.11349,0.26681,0.35127
29.43,0.02113,0.11776,0.26821,0.3519
29.44,0.02653,0.1232,0.27003,0.35291
29.45,0.03048,0.12723,0.2697,0.35191
29.46,0.0363,0.13318,0.26932,0.35088
29.47,0.03991,0.13699,0.26553,0.34652
29.48,0.04077,0.13801,0.25905,0.33977
29.49,0.04555,0.14285,0.25439,0.33475
29.5,0.04538,0.14284,0.24341,0.32378
29.51,0.04462,0.14223,0.23101,0.31154
29.52,0.04358,0.14127,0.21742,0.2984
29.53,0.04309,0.14079,0.20278,0.28373
29.54,0.03909,0.1369,0.1839,0.26514
29.55,0.04076,0.13871,0.16907,0.25026
29.56,0.03894,0.13693,0.15132,0.23292
29.57,0.03863,0.13675,0.13336,0.21524
29.58,0.03971,0.13789,0.11615,0.19847
29.59,0.04086,0.13914,0.09971,0.18278
29.6,0.03854,0.13685,0.08034,0.16412
29.61,0.03942,0.1379,0.06361,0.14811
29.62,0.04293,0.14132,0.0499,0.13511
29.63,0.04326,0.14181,0.03333,0.11905
29.64,0.04352,0.14222,0.01759,0.10367
29.65,0.0469,0.14559,0.00483,0.09103
29.66,0.04598,0.14462,-0.01082,0.0752
29.67,0.04745,0.14617,-0.02354,0.0622
29.68,0.05249,0.1513,-0.03364,0.05156
29.69,0.05467,0.15339,-0.04375,0.04093
29.7,0.05884,0.15769,-0.05334,0.03087
29.71,0.06277,0.16166,-0.06169,0.02217
29.72,0.06751,0.1664,-0.06826,0.01537
29.73,0.07354,0.17242,-0.07349,0.01004
29.74,0.07946,0.17834,-0.07759,0.00633
29.75,0.08479,0.18359,-0.08073,0.00335
29.76,0.09051,0.18925,-0.08252,0.00196
29.77,0.09676,0.1955,-0.08275,0.00177
29.78,0.0991,0.19786,-0.08586,-0.00091
29.79,0.10695,0.20557,-0.08148,0.00527
29.8,0.11844,0.21687,-0.07367,0.01527
29.81,0.12446,0.22281,-0.07216,0.01797
29.82,0.13156,0.22979,-0.07034,0.02055
29.83,0.14258,0.24094,-0.06497,0.02667
29.84,0.14871,0.24681,-0.06111,0.03135
29.85,0.15451,0.25263,-0.05831,0.03452
29.86,0.16043,0.25854,-0.05397,0.03908
29.87,0.16365,0.26174,-0.053,0.04004
29.88,0.17101,0.2692,-0.04752,0.04535
29.89,0.17523,0.27347,-0.0445,0.04831
29.9,0.18207,0.28013,-0.03754,0.05517
29.91,0.18859,0.2866,-0.03186,0.06055
29.92,0.19694,0.29494,-0.02357,0.06859
29.93,0.2,0.29799,-0.02114,0.07075
29.94,0.2068,0.3044,-0.01256,0.07926
29.95,0.21853,0.31584,0.00012,0.0916
29.96,0.22381,0.32062,0.00706,0.09832
29.97,0.22825,0.32458,0.01292,0.10382
29.98,0.2338,0.32889,0.02209,0.1128
29.99,0.23904,0.33302,0.03005,0.12043
30.0,0.24012,0.3327,0.03531,0.12556
