Time,RH.ACC.X,RH.ACC.Y,RH.ACC.Z,RH.GY.X,RH.GY.Y,RH.GY.Z,LH.ACC.X,LH.ACC.Y,LH.ACC.Z,LH.GY.X,LH.GY.Y,LH.GY.Z,RT.ACC.X,RT.ACC.Y,RT.ACC.Z,RT.GY.X,RT.GY.Y,RT.GY.Z,LT.ACC.X,LT.ACC.Y,LT.ACC.Z,LT.GY.X,LT.GY.Y,LT.GY.Z
19.6398,-0.5981445,-0.6489258,-0.07177734,165.2439,-165.3049,-28.90244,1.680664,-2.814453,-0.8745117,69.69512,-243.1098,343.0488,-1.422363,-3.686035,4.057617,-248.3537,279.7561,-95.2439,1.012207,0.21875,0.1748047,-740.3658,-14.45122,238.1098
19.6425,-1.460449,-0.9379883,-0.7958984,127.3171,-239.3902,2.317073,0.8530273,-2.845703,-0.7070313,196.4025,-235.7927,363.3537,-2.347168,-2.808594,3.79541,-218.2317,280.7927,-78.29269,1.009766,-1.157715,-0.2119141,-738.4147,6.890244,270.9146
19.6452,-1.944824,-1.19043,-1.885254,-29.69512,-333.5366,52.43903,0.2587891,-2.564453,-1.11377,233.7805,-229.5732,377.6829,-4.091797,-1.135254,2.850098,-158.7805,176.5244,-59.87805,1.023926,-1.86084,-0.1572266,-740.8537,16.28049,285.5488
19.6479,-2.315918,-1.371094,-1.806641,-194.6342,-224.7561,82.43903,0.1538086,-2.40625,-1.314453,250,-206.0976,400.9756,-4.92041,-0.4604492,2.374023,-129.5122,109.0244,-53.29268,0.9262695,-3.078613,0.6347656,-734.0854,42.43903,318.9024
19.6506,-2.750488,-2.038086,-1.564941,-243.9025,-158.5976,75.79269,0.3334961,-2.219727,-1.462891,239.5122,-188.5976,408.9024,-5.805176,0.6577148,0.9648438,-101.6463,-5.670732,-43.47561,0.9804688,-2.889648,1,-729.5732,57.43903,320.8537
19.6533,-2.614258,-2.468262,-1.240234,-252.622,-80.30488,-0.4268293,0.590332,-2.200684,-1.389648,204.5732,-152.439,413.5366,-5.938477,1.037109,0.4619141,-104.8171,-100.7317,-37.80488,0.796875,-2.685059,0.9755859,-725.6098,64.63415,297.5
19.656,-1.891113,-2.959473,-0.15625,-192.8049,-65.73171,-52.92683,1.188477,-2.375,-0.7636719,193.1707,-121.3415,401.9512,-4.687012,1.322266,0.671875,-123.1098,-281.5244,-21.09756,0.5751953,-2.092773,-0.03613281,-721.7073,62.92683,283.9024
19.6587,-0.9521484,-2.626465,0.3857422,30.79268,-36.15854,-113.4146,1.427246,-2.52002,-0.3754883,210.061,-101.6463,396.2805,-3.658203,0.9472656,0.855957,-124.8171,-315.1219,-3.902439,0.5922852,-1.78125,-0.6435547,-734.8171,104.939,261.5244
19.6614,-0.4326172,-2.259277,0.3334961,139.8781,-27.31707,-121.5854,1.501465,-2.743652,-0.05517578,275,-77.19512,394.8171,-1.194824,-0.2509766,0.6972656,-109.1463,-355.1219,44.5122,0.3334961,-1.699707,-0.7895508,-759.939,146.4634,262.439
19.6641,1.121094,-1.473145,0.03710938,260.2439,-27.7439,-126.7073,1.313965,-2.749512,-0.2587891,304.8781,-85.79269,407.6829,0.269043,-0.7856445,0.5668945,-100.5488,-375.3049,51.21951,0.3203125,-1.941895,-0.5458984,-816.2195,159.2683,257.6829
19.6668,1.790039,-1.150879,0.1904297,280.5488,-11.40244,-140.3659,0.8383789,-2.619629,-0.7822266,337.6829,-157.9268,457.3171,3.258789,-1.580566,0.6723633,-89.81708,-400.4878,-10.79268,0.1494141,-2.995605,0.9067383,-819.5122,141.2805,238.8415
19.6695,2.068848,-0.6044922,0.4936523,311.3415,8.47561,-149.1463,0.6176758,-2.530762,-0.8901367,348.5976,-204.3293,482.6219,4.297852,-1.800781,0.9418945,-82.5,-396.8903,-61.89024,0.1000977,-3.512695,1.57666,-799.8781,104.8781,218.9025
19.6722,2.027832,-0.3930664,0.5834961,322.9268,3.963415,-131.0366,0.2353516,-2.297852,-0.7294922,377.439,-264.0854,508.5976,4.763672,-1.829102,1.527832,-62.2561,-323.5366,-101.8902,0.1293945,-4.041016,1.922852,-719.6951,13.35366,183.5976
19.6749,1.437012,-0.08886719,0.7280273,329.5122,-20.73171,-77.7439,-0.387207,-2.055176,-0.4267578,392.1951,-275.1829,508.8415,3.750977,-1.431152,1.679199,-55.18293,-241.8902,-76.40244,0.184082,-4.037598,1.632813,-674.0854,-28.47561,177.6829
19.6776,1.066895,0.08544922,0.7250977,294.6342,-45.12195,-12.86585,-0.6791992,-1.908691,-0.1601563,405.8537,-281.7683,507.6219,2.990723,-1.161621,1.503906,-47.56098,-37.07317,5.121951,0.3168945,-3.711426,0.8173828,-607.6219,-81.09756,194.5122
19.6803,0.4887695,0.5302734,0.565918,236.3415,-33.17073,4.02439,-0.9262695,-1.662598,-0.2402344,406.7073,-269.2073,503.4756,1.366699,-0.6772461,0.9672852,-43.17073,46.28049,33.10976,0.4360352,-3.516113,0.4521484,-591.0976,-91.28049,211.7683
19.683,0.05273438,0.5927734,0.5649414,104.3902,-29.5122,16.03658,-0.9853516,-1.49707,-0.4086914,376.7073,-227.8659,490.2439,0.5634766,-0.4946289,0.7387695,-33.04878,133.2317,50.18293,1.136719,-3.401367,0.0859375,-587.5,-96.58537,225.5488
19.6857,-0.581543,0.4580078,0.331543,50.30488,-45.97561,29.45122,-0.9677734,-1.229004,-0.7749023,294.939,-181.5854,459.4512,-0.8491211,-0.3188477,0.527832,-32.68293,152.9878,43.65854,1.791992,-3.734375,0.3740234,-591.0976,-101.7683,209.0854
19.6884,-0.6000977,0.1860352,-0.1816406,-38.65854,-77.19512,49.14634,-0.9770508,-1.160645,-0.8964844,244.2683,-155.6707,443.3537,-1.44873,-0.3120117,0.5043945,-34.81707,145.7927,38.84146,1.714844,-3.929199,0.8154297,-591.5244,-105.7927,169.2683
19.6911,-0.5610352,0.03320313,-0.456543,-83.71951,-81.03659,45.30488,-0.9296875,-1.135742,-0.8789063,154.3902,-117.7439,423.9024,-2.337891,-0.359375,0.6088867,-37.86586,89.5122,29.26829,1.02002,-4.158691,1.783203,-578.7805,-116.7073,165.3049
19.6938,-0.5874023,-0.3774414,-0.7539063,-171.9512,-66.7683,20.54878,-0.8569336,-1.143555,-0.777832,128.6585,-106.0976,414.939,-2.557129,-0.3857422,0.7431641,-37.92683,47.13415,24.26829,0.7270508,-4.228027,1.966309,-519.1464,-136.5854,182.1342
19.6965,-0.5966797,-0.6162109,-0.793457,-208.8415,-52.07317,10.48781,-0.7148438,-1.11084,-0.4882813,122.9268,-96.21951,384.0854,-2.368652,-0.4233398,1.015625,-31.46342,-44.20732,10.36585,0.6391602,-4.310547,2.210938,-480.9146,-139.4512,186.2805
19.6992,-0.4370117,-1.130371,-0.668457,-250.061,-29.26829,1.95122,-0.6889648,-1.071777,-0.3515625,139.4512,-99.2683,361.7683,-1.967773,-0.4399414,1.083984,-25.18293,-87.31708,-0.06097561,0.8632813,-4.250977,2.461426,-392.9268,-129.2683,168.3537
19.7019,-0.2265625,-1.392578,-0.5195313,-249.0244,-24.14634,-0.7317073,-0.6669922,-0.9042969,-0.1416016,188.4146,-117.622,309.3903,-0.8222656,-0.4667969,1.041504,-10.85366,-153.5366,-24.02439,1.064941,-3.881348,2.812988,-292.2561,-132.8659,118.2317
19.7046,0.2373047,-1.88623,-0.1206055,-200.7927,-18.47561,-11.52439,-0.5405273,-0.6381836,-0.2080078,214.8781,-129.3293,279.4512,-0.2197266,-0.4692383,0.9472656,-5.853659,-169.3293,-33.53659,0.7749023,-3.762207,3.120605,-250.2439,-167.3171,104.0244
19.7073,0.4287109,-2.094238,0.07714844,-157.6219,-16.09756,-19.14634,-0.4194336,-0.4458008,-0.3652344,247.2561,-138.6585,218.9634,0.7714844,-0.4663086,0.7597656,-4.573171,-160.6098,-43.59756,0.425293,-3.608398,3.338379,-149.3293,-215.2439,122.8049
19.71,0.6948242,-2.32666,0.3837891,-53.59756,-12.2561,-32.19512,-0.1420898,-0.04052734,-0.7387695,249.5122,-138.7195,187.9268,1.062012,-0.4946289,0.7470703,-8.414635,-139.0244,-44.02439,0.4448242,-3.471191,3.359375,-95.73171,-217.7439,128.3537
19.7127,0.7397461,-2.337891,0.4697266,51.15854,-3.597561,-36.15854,-0.08007813,0.1245117,-0.8920898,230.3659,-118.9024,126.9512,1.060059,-0.6411133,0.8051758,-18.78049,-76.03659,-33.47561,0.5400391,-3.08252,3.166992,-7.5,-263.4756,105.1829
19.7154,0.5483398,-2.118652,0.5073242,96.7683,-0.2439024,-31.52439,0.06689453,0.3046875,-0.9902344,212.0122,-100.9146,99.7561,0.4145508,-0.8466797,0.9702148,-24.45122,-41.28049,-23.17073,0.6743164,-2.950195,3.064941,23.53659,-309.6342,82.31708
19.7181,0.3764648,-1.898926,0.4233398,162.6219,-3.963415,-7.865854,0.1357422,0.331543,-0.9912109,170.8537,-45.67073,39.08537,0.04248047,-0.9208984,1.089844,-31.03659,11.89024,-0.4878049,1.169434,-2.927734,2.986816,81.82927,-377.0732,37.62195
19.7208,0.1577148,-1.408203,0.2280273,178.7195,-9.207317,2.926829,0.2514648,0.2900391,-1.021484,130.9146,27.98781,-32.5,-0.421875,-0.9506836,1.068848,-28.23171,21.82927,6.768293,1.458008,-2.943848,2.843262,117.0732,-379.5732,19.93902
19.7235,-0.03125,-1.009766,0.1923828,182.8049,-21.95122,12.5,0.2866211,0.234375,-1.058594,109.0244,66.82927,-71.89024,-0.5263672,-0.8920898,0.9765625,-15.67073,9.45122,8.353659,1.900391,-2.89209,2.344238,182.6829,-335.8537,0.06097561
19.7262,-0.1108398,-0.8574219,0.1787109,175.061,-27.07317,13.23171,0.2641602,0.08398438,-1.151855,55.06098,131.5854,-149.2073,-0.5634766,-0.7192383,0.9296875,-10.91463,-21.89024,2.256098,2.100586,-2.73291,2.041992,207.6829,-300.9756,-1.036585
19.7289,-0.2797852,-0.6337891,0.1396484,144.7561,-27.19512,10.91463,0.2050781,-0.01123047,-1.209473,20.2439,148.2927,-181.5244,-0.4868164,-0.6264648,0.9780273,-11.03659,-37.2561,-1.219512,2.112793,-2.60498,2.015625,247.6829,-229.5732,11.28049
19.7316,-0.3828125,-0.5576172,0.09472656,124.4512,-24.87805,10.60976,0.06396484,-0.2304688,-1.255859,-65.30488,137.0122,-223.5366,-0.2216797,-0.4545898,1.148438,-10.73171,-58.23171,-7.865854,2.004883,-2.288574,1.986328,266.4634,-197.8659,21.09756
19.7343,-0.5366211,-0.4736328,-0.05761719,74.45122,-24.14634,13.90244,0.04150391,-0.3637695,-1.212891,-110.5488,110.9146,-233.5366,-0.07324219,-0.3637695,1.178223,-9.146341,-61.34146,-8.109756,1.865723,-2.130371,1.925781,306.3415,-142.1342,40.73171
19.737,-0.5791016,-0.4731445,-0.08300781,45.91463,-24.81707,16.21951,0.2041016,-0.6767578,-1.036133,-189.0244,43.84146,-240.4268,0.2338867,-0.1606445,1.00293,-5.487805,-52.0122,-4.02439,1.488281,-1.847656,1.737793,326.8293,-118.5976,47.86586
19.7397,-0.5283203,-0.5634766,0.02392578,-4.390244,-27.2561,17.31707,0.4282227,-1.005371,-0.9472656,-220.1829,10.73171,-242.1951,0.3554688,-0.08837891,0.8574219,-6.158537,-40.97561,-2.073171,1.248535,-1.724609,1.607422,363.0488,-82.43903,54.7561
19.7424,-0.4169922,-0.6259766,0.1137695,-21.46342,-26.82927,14.39024,0.4941406,-1.157715,-0.9213867,-263.4756,-53.29268,-245.122,0.4511719,-0.1113281,0.6621094,-14.69512,-14.26829,-2.743902,0.7553711,-1.439941,1.283691,390.6098,-67.07317,55.60976
19.7451,-0.1367188,-0.7685547,0.3193359,-36.34146,-13.29268,-0.7317073,0.5854492,-1.425781,-0.8105469,-274.1464,-78.71951,-245.8537,0.4194336,-0.2260742,0.6367188,-20.4878,-1.158537,-4.390244,0.5307617,-1.267578,1.120117,398.8415,-69.81708,54.14634
19.7478,-0.046875,-0.8325195,0.3862305,-28.78049,6.158537,-14.32927,0.6210938,-1.525879,-0.7871094,-267.1342,-107.3781,-244.5122,0.1518555,-0.5532227,0.7119141,-29.93903,20.97561,-4.146341,0.1391602,-0.9072266,0.8852539,404.939,-91.09756,53.10976
19.7505,0.03857422,-0.8984375,0.3603516,-21.28049,10.91463,-16.52439,0.734375,-1.662598,-0.840332,-223.1098,-98.84147,-234.8781,-0.01904297,-0.6811523,0.7836914,-31.52439,28.41463,-0.6707317,-0.008789063,-0.7436523,0.8183594,405,-105.9146,54.57317
19.7532,0.009765625,-0.9204102,0.25,-11.70732,3.231707,-10.73171,0.7539063,-1.679199,-0.8486328,-189.4512,-85.42683,-226.7073,-0.2280273,-0.7460938,0.8364258,-26.70732,29.02439,8.04878,-0.1728516,-0.5004883,0.7470703,402.6829,-134.2073,62.0122
19.7559,-0.01464844,-0.9189453,0.1875,-10.36585,-7.439024,-4.878049,0.6777344,-1.60791,-0.8081055,-113.5976,-70.12196,-209.5732,-0.2495117,-0.6762695,0.8222656,-21.89024,22.19512,10.79268,-0.2026367,-0.4213867,0.7202148,401.0366,-147.1342,66.52439
19.7586,-0.03173828,-0.9033203,0.07324219,-17.13415,-27.5,6.097561,0.6328125,-1.53125,-0.7631836,-80.36585,-72.86585,-202.8659,-0.1733398,-0.4326172,0.7163086,-16.76829,5.54878,10.73171,-0.1499023,-0.3393555,0.6665039,398.1098,-170.6098,74.14634
19.7613,-0.05029297,-0.894043,0.06982422,-23.17073,-32.07317,9.695122,0.5878906,-1.298828,-0.6425781,-32.62195,-80.91463,-192.9878,-0.07861328,-0.2597656,0.6689453,-17.86585,0.8536586,8.414635,0.005859375,-0.3666992,0.6259766,396.5244,-181.0976,75.79269
19.764,-0.1005859,-0.9033203,0.05957031,-28.84146,-35.06098,12.37805,0.5859375,-1.169922,-0.6118164,-17.9878,-80.12196,-190.1219,-0.07177734,-0.2275391,0.6972656,-22.92683,0.4268293,4.085366,0.09179688,-0.4213867,0.6074219,394.2073,-198.2317,74.69512
19.7667,-0.1210938,-0.9135742,0.03173828,-30.60976,-35.2439,11.40244,0.5673828,-0.9018555,-0.5795898,-5.304878,-73.10976,-189.6951,-0.105957,-0.2631836,0.7431641,-25.36585,2.743902,4.146341,0.2714844,-0.5595703,0.5791016,393.7805,-204.6342,71.95122
19.7694,-0.1567383,-0.965332,0.05078125,-32.37805,-33.23171,7.682927,0.4995117,-0.6289063,-0.5717773,-5.609756,-70.2439,-192.0122,-0.1235352,-0.3081055,0.7363281,-26.03659,4.146341,4.573171,0.3442383,-0.6376953,0.5610352,394.6342,-211.7683,64.02439
19.7721,-0.1269531,-1.008301,0.07373047,-30.97561,-32.9878,5.060976,0.4521484,-0.4931641,-0.5493164,-13.78049,-71.82927,-198.5366,-0.1479492,-0.4506836,0.7075195,-26.03659,4.573171,3.902439,0.4614258,-0.7709961,0.5249023,395.6098,-213.1707,58.78049
19.7748,-0.03173828,-1.083008,0.1269531,-26.82927,-30.91463,-4.512195,0.3496094,-0.25,-0.4990234,-18.84146,-77.2561,-202.9268,-0.1645508,-0.5351563,0.7192383,-26.28049,2.560976,2.012195,0.5019531,-0.8261719,0.515625,398.8415,-213.5366,46.52439
19.7775,0.008789063,-1.106934,0.1499023,-18.65854,-25.06098,-11.34146,0.2993164,-0.1469727,-0.4892578,-29.7561,-95.79269,-212.8049,-0.2094727,-0.6762695,0.8032227,-25.67073,-2.865854,-1.280488,0.5327148,-0.9042969,0.4995117,402.8049,-214.4512,32.43903
19.7802,0.02050781,-1.128906,0.1391602,-14.26829,-23.10976,-12.19512,0.2138672,0.01660156,-0.4702148,-43.53659,-119.4512,-222.9268,-0.2480469,-0.7124023,0.8549805,-23.96342,-6.707317,-1.036585,0.5341797,-0.9277344,0.5,405.3659,-214.8781,25.12195
19.7829,-0.015625,-1.126953,0.1020508,-7.439024,-26.28049,-6.402439,0.1767578,0.06542969,-0.4672852,-51.70732,-131.5854,-228.1098,-0.2861328,-0.6254883,0.9663086,-19.02439,-14.7561,3.597561,0.527832,-0.9453125,0.4892578,411.8903,-216.2805,11.46342
19.7856,-0.1147461,-1.119141,-0.006347656,-6.95122,-31.52439,-1.585366,0.1054688,0.04150391,-0.4702148,-71.89024,-157.9268,-233.5976,-0.2421875,-0.5268555,0.9941406,-15.97561,-19.63415,5.121951,0.5317383,-0.9321289,0.4765625,415.7927,-215.5488,4.939024
19.7883,-0.1601563,-1.149414,-0.05664063,-12.98781,-41.64634,4.878049,0.1694336,0.02050781,-0.4418945,-82.62196,-165.061,-235.1829,-0.08447266,-0.3056641,0.9672852,-11.89024,-29.39025,1.829268,0.5546875,-0.8676758,0.4453125,421.8293,-210.061,-7.743903
19.791,-0.1425781,-1.174805,-0.04443359,-17.0122,-43.17073,4.878049,0.3295898,0.01025391,-0.4682617,-100.3049,-177.8659,-249.5732,0.000488281,-0.2514648,0.9277344,-11.70732,-31.76829,-2.195122,0.5766602,-0.8217773,0.4296875,424.2683,-206.5244,-13.29268
19.7937,-0.04541016,-1.23584,0.03271484,-20.91463,-33.78049,-3.536585,0.4560547,-0.0546875,-0.4921875,-108.8415,-176.5854,-260.6707,0.1054688,-0.3168945,0.8320313,-13.84146,-28.78049,-11.82927,0.6352539,-0.699707,0.4008789,428.1098,-199.939,-22.56098
19.7964,-0.015625,-1.256836,0.07470703,-18.04878,-25.97561,-9.268292,0.6835938,-0.1713867,-0.512207,-130.1829,-153.0488,-276.5854,0.07910156,-0.4130859,0.8261719,-16.28049,-24.57317,-14.69512,0.6738281,-0.6264648,0.3886719,428.7195,-197.0732,-27.13415
19.7991,-0.01953125,-1.237793,0.06640625,-3.231707,-13.90244,-16.09756,0.894043,-0.3076172,-0.5507813,-140.3049,-136.0976,-281.8293,-0.08740234,-0.5957031,0.890625,-18.29268,-15.06098,-12.7439,0.7568359,-0.4790039,0.375,427.439,-192.3781,-35.42683
19.8018,-0.06689453,-1.208496,0.02099609,5.609756,-12.62195,-14.93902,0.980957,-0.3818359,-0.5507813,-160.1829,-108.4756,-289.8171,-0.2573242,-0.5639648,0.9863281,-17.37805,-12.31707,-8.414635,0.831543,-0.3603516,0.3583984,426.2805,-190.2439,-38.96342
19.8045,-0.1674805,-1.140625,-0.1401367,17.43902,-21.03659,-6.768293,1.098145,-0.5166016,-0.5253906,-168.7805,-98.04878,-292.0732,-0.2861328,-0.4580078,1.013672,-12.62195,-15.79268,-0.7317073,0.862793,-0.3164063,0.3583984,422.3171,-185.9756,-45.60976
19.8072,-0.1806641,-1.106934,-0.2207031,16.82927,-26.46342,-2.012195,1.127441,-0.5664063,-0.5151367,-178.7805,-84.57317,-290.6707,-0.1860352,-0.1904297,0.9379883,-7.987805,-26.21951,-5.121951,0.921875,-0.2568359,0.3432617,419.5732,-183.2927,-48.71951
19.8099,-0.1362305,-1.092773,-0.2348633,6.768293,-29.02439,2.073171,1.152344,-0.6313477,-0.4926758,-178.7805,-81.89024,-283.2927,-0.09960938,-0.09912109,0.8447266,-7.682927,-28.59756,-11.64634,0.9477539,-0.2451172,0.3457031,412.9268,-177.1342,-55.60976
19.8126,-0.08251953,-1.11084,-0.1640625,2.012195,-19.69512,-4.146341,1.141113,-0.6430664,-0.4873047,-175.4268,-83.53659,-278.9024,-0.01123047,-0.1293945,0.6943359,-11.52439,-26.09756,-24.39024,0.9755859,-0.2446289,0.3608398,406.4634,-169.939,-64.57317
19.8153,0.002441406,-1.141602,0.003417969,6.463415,-13.10976,-8.47561,1.081543,-0.6411133,-0.4765625,-163.8415,-89.32927,-270.3658,-0.01855469,-0.2416992,0.6855469,-14.32927,-23.17073,-27.07317,0.9838867,-0.2553711,0.3769531,403.5366,-166.7683,-70.54878
19.818,0.02636719,-1.137695,0.06494141,26.34146,-3.414634,-14.93902,1.038574,-0.628418,-0.4765625,-157.1951,-91.95123,-267.6219,-0.05859375,-0.4926758,0.7495117,-15.60976,-18.78049,-25.67073,0.9760742,-0.3178711,0.4082031,399.2073,-162.1951,-87.7439
19.8207,0.01904297,-1.085938,0.1040039,37.9878,-2.012195,-15.85366,0.9482422,-0.6201172,-0.4677734,-144.939,-95.06097,-263.8415,-0.09765625,-0.5683594,0.7919922,-14.7561,-18.17073,-22.0122,0.934082,-0.3461914,0.4204102,398.4146,-161.4024,-97.0122
19.8234,0.03369141,-1.025391,0.06787109,53.59756,-4.634146,-12.92683,0.8984375,-0.6054688,-0.4545898,-139.5732,-93.84147,-265.1219,-0.112793,-0.5883789,0.7553711,-10.67073,-19.26829,-17.37805,0.8491211,-0.3925781,0.4042969,397.2561,-160.6707,-114.3902
19.8261,0.05322266,-0.9936523,0.07519531,55.79268,-5.365854,-12.0122,0.7919922,-0.5693359,-0.421875,-131.5244,-85.42683,-271.1585,-0.09472656,-0.5600586,0.7167969,-9.146341,-21.28049,-18.29268,0.8061523,-0.4238281,0.3842773,395.9146,-160.8537,-122.439
19.8288,0.1108398,-0.9399414,0.1313477,53.10976,-3.902439,-13.71951,0.6948242,-0.5600586,-0.3833008,-129.8781,-79.45122,-275.3659,-0.08789063,-0.5419922,0.6601563,-8.04878,-23.90244,-23.96342,0.7211914,-0.4804688,0.3374023,391.7073,-161.6463,-139.2073
19.8315,0.1337891,-0.9169922,0.1611328,50.97561,-1.158537,-15.48781,0.6625977,-0.5610352,-0.3569336,-133.0488,-65.85366,-282.8659,-0.09423828,-0.5644531,0.6313477,-8.353659,-24.26829,-25.73171,0.6831055,-0.5043945,0.3222656,388.6585,-162.1342,-147.7439
19.8342,0.09667969,-0.8842773,0.2016602,47.62195,4.45122,-17.92683,0.6225586,-0.565918,-0.3100586,-136.8902,-58.47561,-285.9756,-0.140625,-0.621582,0.6489258,-8.780488,-23.53659,-25.73171,0.625,-0.5366211,0.2988281,380.3659,-164.3293,-164.3902
19.8369,0.05615234,-0.8696289,0.1977539,46.82927,4.45122,-17.0122,0.6147461,-0.5708008,-0.2861328,-150.1829,-46.40244,-290.3659,-0.1733398,-0.6303711,0.699707,-8.719512,-23.71951,-23.65854,0.5834961,-0.5585938,0.2949219,375.8537,-165.061,-172.6219
19.8396,-0.0859375,-0.8217773,0.137207,43.71951,-1.707317,-10.12195,0.6274414,-0.5898438,-0.2426758,-158.4756,-41.64634,-290.8537,-0.2163086,-0.5488281,0.8344727,-7.073171,-27.62195,-19.08537,0.5688477,-0.5620117,0.293457,366.4634,-166.2195,-190.4268
19.8423,-0.1660156,-0.8012695,0.07958984,34.14634,-13.04878,1.768293,0.6464844,-0.6000977,-0.2299805,-177.8659,-37.5,-288.6585,-0.1977539,-0.3457031,0.9233398,-5.609756,-29.32927,-16.95122,0.5302734,-0.5512695,0.2963867,361.7683,-167.1342,-198.9634
19.845,-0.2919922,-0.8198242,-0.02734375,26.28049,-18.10976,6.097561,0.6962891,-0.6235352,-0.2167969,-198.7195,-35.91463,-283.2927,-0.1547852,-0.2451172,0.921875,-2.621951,-34.63415,-17.7439,0.5117188,-0.5390625,0.2973633,352.0122,-169.3293,-215.9756
19.8477,-0.3291016,-0.862793,-0.04150391,6.280488,-23.10976,7.378049,0.7275391,-0.6381836,-0.2207031,-209.3293,-35.79268,-280.1219,-0.06787109,-0.171875,0.8632813,-2.134146,-37.2561,-20.12195,0.4799805,-0.5078125,0.3022461,346.4634,-169.7561,-223.6585
19.8504,-0.3056641,-0.9731445,0.01123047,-1.707317,-21.64634,3.597561,0.7861328,-0.6708984,-0.2451172,-230.4878,-34.7561,-272.7439,-0.04248047,-0.2138672,0.8154297,-2.5,-37.37805,-26.28049,0.4594727,-0.4956055,0.3129883,334.4512,-169.2073,-237.3781
19.8531,-0.2148438,-1.098145,0.1357422,-6.768293,-12.98781,-9.939025,0.8022461,-0.6933594,-0.2641602,-241.1585,-34.45122,-269.0244,-0.1025391,-0.4243164,0.769043,-4.634146,-33.47561,-27.80488,0.4257813,-0.4824219,0.3666992,321.9512,-167.0732,-248.9634
19.8558,-0.1591797,-1.140625,0.1816406,-2.5,-7.682927,-17.13415,0.8149414,-0.7480469,-0.3032227,-262.3781,-31.89025,-261.2195,-0.168457,-0.5493164,0.7861328,-5.243903,-31.95122,-26.03659,0.4145508,-0.487793,0.4106445,315.8537,-166.1585,-254.0244
19.8585,-0.07275391,-1.185059,0.2290039,14.69512,-2.195122,-26.03659,0.8134766,-0.784668,-0.3261719,-272.3781,-29.87805,-257.9268,-0.2412109,-0.7080078,0.8510742,-3.658537,-34.39024,-21.46342,0.3989258,-0.512207,0.5327148,305.1829,-164.0854,-262.561
19.8612,-0.03125,-1.185547,0.2226563,24.45122,-2.743902,-27.2561,0.8007813,-0.8608398,-0.3676758,-290.6098,-25,-252.2561,-0.2236328,-0.7211914,0.8837891,-1.829268,-38.35366,-21.15854,0.3911133,-0.5361328,0.5981445,301.6464,-163.3537,-266.2805
19.8639,0.02880859,-1.162109,0.2119141,38.35366,-7.682927,-24.14634,0.7592773,-0.9462891,-0.3959961,-298.7195,-22.31707,-249.7561,-0.09130859,-0.6489258,0.875,1.707317,-48.04878,-24.14634,0.3710938,-0.6044922,0.7158203,296.8293,-162.3781,-273.3537
19.8666,0.05615234,-1.138184,0.2036133,41.82927,-10.42683,-21.28049,0.7392578,-0.9912109,-0.409668,-312.2561,-17.13415,-246.5854,0.002441406,-0.5849609,0.8364258,2.865854,-50.42683,-25.91463,0.3540039,-0.644043,0.762207,295.5488,-161.1585,-276.7073
19.8693,0.05859375,-1.083984,0.1884766,42.07317,-12.7439,-16.40244,0.6987305,-1.086426,-0.4272461,-317.0122,-14.93902,-245.7317,0.09326172,-0.4741211,0.7602539,1.158537,-46.82927,-26.89025,0.3203125,-0.7182617,0.824707,293.5976,-159.939,-281.6464
19.872,0.04296875,-1.046875,0.1816406,40.2439,-12.62195,-14.20732,0.6767578,-1.130371,-0.4321289,-322.8049,-10.91463,-246.1585,0.06738281,-0.4433594,0.7719727,-0.8536586,-41.58537,-23.71951,0.277832,-0.7900391,0.8725586,292.8659,-159.0244,-283.4146
19.8747,-0.04003906,-0.9921875,0.1567383,35.12195,-12.43902,-10.54878,0.6391602,-1.210938,-0.4379883,-324.5122,-8.597561,-247.561,-0.03320313,-0.4257813,0.8139648,-2.682927,-34.69512,-15.73171,0.253418,-0.8256836,0.9047852,290.4268,-157.561,-285.7317
19.8774,-0.07373047,-0.9707031,0.1362305,29.39025,-13.96342,-7.378049,0.6279297,-1.248535,-0.4384766,-323.2927,-8.109756,-249.0244,-0.05175781,-0.4169922,0.8413086,-2.5,-34.7561,-14.39024,0.2016602,-0.8833008,0.9824219,289.7561,-156.8902,-286.2195
19.8801,-0.1357422,-0.9741211,0.1132813,26.34146,-17.7439,-7.256098,0.6000977,-1.318359,-0.4326172,-318.8415,-8.170732,-252.5,-0.0546875,-0.3964844,0.8574219,-2.317073,-36.64634,-16.89024,0.1767578,-0.9116211,1.026855,288.2927,-157.0122,-286.3415
19.8828,-0.152832,-0.9970703,0.1015625,18.29268,-23.17073,-12.07317,0.5888672,-1.344727,-0.4316406,-315.6098,-8.780488,-254.6342,-0.01757813,-0.4213867,0.8364258,-1.95122,-38.04878,-18.17073,0.1342773,-0.9614258,1.118164,288.1098,-157.3781,-286.2805
19.8855,-0.1196289,-1.055664,0.1318359,14.5122,-22.62195,-15.36585,0.5761719,-1.396973,-0.4052734,-307.8659,-10.54878,-259.2073,0.02832031,-0.4526367,0.7675781,-1.585366,-41.52439,-21.70732,0.1069336,-0.9853516,1.164063,289.5122,-159.5732,-286.0976
19.8882,0.02001953,-1.088379,0.2075195,11.95122,-14.02439,-24.87805,0.5722656,-1.416992,-0.3891602,-303.8415,-11.09756,-261.9512,0.1157227,-0.5317383,0.644043,-2.317073,-41.40244,-23.59756,0.06396484,-1.032715,1.237793,292.439,-162.6219,-286.6464
