Time,LHeel,LTOE,RHeel,RTOE
24.83,0.02639,0.10324,-0.01447,0.08369
24.84,0.05611,0.13553,-0.02419,0.07386
24.85,0.07388,0.15491,-0.04743,0.05084
24.86,0.10506,0.18731,-0.05429,0.04426
24.87,0.12757,0.21112,-0.07343,0.02519
24.88,0.14697,0.23075,-0.09475,0.00425
24.89,0.17231,0.25616,-0.11016,-0.0109
24.9,0.19979,0.28415,-0.12429,-0.02512
24.91,0.23176,0.31622,-0.13323,-0.03416
24.92,0.25635,0.3403,-0.14848,-0.04946
24.93,0.27126,0.35497,-0.17281,-0.07387
24.94,0.29407,0.37537,-0.17949,-0.08006
24.95,0.31134,0.39075,-0.19293,-0.09347
24.96,0.32618,0.40365,-0.2054,-0.10588
24.97,0.34225,0.41791,-0.21278,-0.11319
24.98,0.35317,0.42703,-0.22133,-0.12186
24.99,0.3616,0.43412,-0.22944,-0.13012
25,0.36662,0.43846,-0.23646,-0.13738
25.01,0.36069,0.43275,-0.25145,-0.153
25.02,0.35103,0.42526,-0.26607,-0.16857
25.03,0.33789,0.41501,-0.28057,-0.18445
25.04,0.32902,0.40838,-0.2864,-0.19177
25.05,0.31486,0.39632,-0.30124,-0.20936
25.06,0.31298,0.39589,-0.3062,-0.21704
25.07,0.32061,0.40498,-0.30024,-0.21438
25.08,0.31153,0.39855,-0.30551,-0.22472
25.09,0.29496,0.38372,-0.31502,-0.24095
25.1,0.2796,0.36876,-0.32012,-0.25426
25.11,0.25969,0.34995,-0.32856,-0.27262
25.12,0.2463,0.33741,-0.32651,-0.28001
25.13,0.22992,0.32191,-0.3269,-0.28964
25.14,0.20643,0.29816,-0.32882,-0.2995
25.15,0.19578,0.28786,-0.31985,-0.29499
25.16,0.18269,0.27483,-0.31011,-0.28677
25.17,0.16898,0.26097,-0.30002,-0.27643
25.18,0.145,0.23681,-0.29582,-0.2715
25.19,0.12457,0.2162,-0.28702,-0.26
25.2,0.11113,0.20247,-0.27039,-0.2396
25.21,0.09675,0.1878,-0.2531,-0.21839
25.22,0.0804,0.17121,-0.23703,-0.19905
25.23,0.06859,0.15922,-0.21667,-0.17485
25.24,0.0596,0.1501,-0.19357,-0.14784
25.25,0.04985,0.14019,-0.17059,-0.12081
25.26,0.04191,0.13203,-0.14463,-0.09022
25.27,0.03295,0.12294,-0.11975,-0.06001
25.28,0.02036,0.11026,-0.09665,-0.03206
25.29,0.011,0.10074,-0.06998,0.00037
25.3,-0.00566,0.08379,-0.04946,0.02553
25.31,-0.01247,0.07695,-0.01953,0.0602
25.32,-0.03393,0.05564,-0.0016,0.08142
25.33,-0.04205,0.04769,0.02896,0.11575
25.34,-0.0622,0.02769,0.04955,0.13891
25.35,-0.08335,0.00677,0.0693,0.16075
25.36,-0.0954,-0.00476,0.098,0.19136
25.37,-0.11318,-0.02257,0.12256,0.21746
25.38,-0.12944,-0.0386,0.14832,0.24403
25.39,-0.14511,-0.05417,0.1744,0.27056
25.4,-0.16446,-0.07354,0.19634,0.29251
25.41,-0.17237,-0.08136,0.22811,0.32367
25.42,-0.19625,-0.10524,0.24325,0.33802
25.43,-0.20936,-0.11858,0.26723,0.36078
25.44,-0.2267,-0.13575,0.28252,0.37402
25.45,-0.23131,-0.1401,0.30638,0.39463
25.46,-0.24251,-0.15135,0.32156,0.4074
25.47,-0.25686,-0.16558,0.32972,0.41401
25.48,-0.26395,-0.17276,0.33818,0.42012
25.49,-0.27123,-0.18003,0.34352,0.4243
25.5,-0.28731,-0.19723,0.33756,0.41901
25.51,-0.29337,-0.2042,0.33517,0.41727
25.52,-0.31295,-0.22566,0.31721,0.4014
25.53,-0.31783,-0.23232,0.3084,0.39465
25.54,-0.33188,-0.24923,0.29019,0.37939
25.55,-0.34427,-0.26539,0.27507,0.36624
25.56,-0.34886,-0.2743,0.27313,0.36604
25.57,-0.35067,-0.28103,0.27223,0.36693
25.58,-0.34516,-0.28237,0.27294,0.36974
25.59,-0.34932,-0.29444,0.25709,0.35501
25.6,-0.35312,-0.30744,0.24076,0.33936
25.61,-0.36044,-0.32453,0.21922,0.31869
25.62,-0.35813,-0.33021,0.20477,0.30466
25.63,-0.3526,-0.33187,0.19073,0.29076
25.64,-0.3451,-0.3304,0.17577,0.2758
25.65,-0.33036,-0.31862,0.16726,0.26721
25.66,-0.31482,-0.30268,0.15791,0.25768
25.67,-0.30651,-0.29243,0.13902,0.23867
25.68,-0.28925,-0.27122,0.12642,0.22575
25.69,-0.2714,-0.24959,0.11456,0.21387
25.7,-0.25332,-0.22786,0.10109,0.20021
25.71,-0.22784,-0.1981,0.09529,0.19432
25.72,-0.2052,-0.17109,0.08533,0.18425
25.73,-0.18342,-0.14455,0.07341,0.17226
25.74,-0.15787,-0.11434,0.06598,0.16485
25.75,-0.13403,-0.08552,0.05526,0.15413
25.76,-0.11366,-0.0604,0.03989,0.13868
25.77,-0.08075,-0.02256,0.03904,0.13794
25.78,-0.0602,0.00287,0.02099,0.11967
25.79,-0.0324,0.03537,0.01177,0.11045
25.8,-0.00772,0.06344,-0.00092,0.09783
25.81,0.0157,0.09033,-0.01778,0.08095
25.82,0.03967,0.11626,-0.03303,0.06589
25.83,0.0662,0.14471,-0.04766,0.05136
25.84,0.08712,0.1672,-0.06793,0.03122
25.85,0.10663,0.18826,-0.09022,0.009
25.86,0.13534,0.21764,-0.10284,-0.00355
25.87,0.16253,0.24477,-0.11676,-0.01726
25.88,0.18448,0.26711,-0.1364,-0.03693
25.89,0.21204,0.29424,-0.14908,-0.04959
25.9,0.23133,0.3132,-0.16892,-0.06961
25.91,0.25119,0.33196,-0.18627,-0.08705
25.92,0.27713,0.3565,-0.19432,-0.09522
25.93,0.29135,0.36915,-0.21142,-0.11246
25.94,0.30719,0.38314,-0.22266,-0.12367
25.95,0.31996,0.39434,-0.23398,-0.13504
25.96,0.33696,0.40969,-0.23597,-0.13692
25.97,0.34856,0.41962,-0.24041,-0.14136
25.98,0.34542,0.41648,-0.25525,-0.15648
25.99,0.34104,0.41307,-0.26756,-0.16925
26,0.3349,0.40894,-0.2772,-0.17951
26.01,0.31773,0.39505,-0.29561,-0.19913
26.02,0.30469,0.38422,-0.30524,-0.21012
26.03,0.29342,0.37452,-0.31568,-0.22262
26.04,0.29376,0.37503,-0.31788,-0.2271
26.05,0.2944,0.37657,-0.32067,-0.23254
26.06,0.2932,0.37767,-0.32141,-0.23715
26.07,0.28218,0.36908,-0.32758,-0.24845
26.08,0.26586,0.35385,-0.33663,-0.26445
26.09,0.24327,0.3319,-0.35002,-0.2871
26.1,0.22577,0.31517,-0.35447,-0.30014
26.11,0.21074,0.301,-0.35582,-0.31045
26.12,0.1938,0.28474,-0.35646,-0.31947
26.13,0.17782,0.26891,-0.35384,-0.32432
26.14,0.16497,0.25608,-0.34568,-0.32297
26.15,0.15742,0.24828,-0.32907,-0.31079
26.16,0.14302,0.23373,-0.318,-0.30249
26.17,0.1309,0.22113,-0.30333,-0.28608
26.18,0.1159,0.20571,-0.29006,-0.26813
26.19,0.10413,0.19369,-0.27388,-0.2465
26.2,0.09459,0.18389,-0.2544,-0.22161
26.21,0.08404,0.17303,-0.23497,-0.19715
26.22,0.07315,0.16192,-0.21492,-0.17283
26.23,0.0625,0.15121,-0.19463,-0.14863
26.24,0.05596,0.14459,-0.17081,-0.12062
26.25,0.04393,0.13242,-0.15027,-0.09608
26.26,0.03959,0.12793,-0.12219,-0.06307
26.27,0.02746,0.11583,-0.10101,-0.03706
26.28,0.01798,0.1064,-0.07654,-0.0079
26.29,0.00549,0.09414,-0.05385,0.01927
26.3,-0.00294,0.0858,-0.02726,0.05056
26.31,-0.01534,0.07364,-0.0036,0.07741
26.32,-0.02631,0.06293,0.02243,0.10642
26.33,-0.04551,0.04401,0.04099,0.12753
26.34,-0.05206,0.03765,0.07192,0.16087
26.35,-0.06382,0.02633,0.09879,0.18975
26.36,-0.08528,0.00505,0.11689,0.20867
26.37,-0.09588,-0.00537,0.14475,0.23761
26.38,-0.10943,-0.01885,0.16989,0.26329
26.39,-0.12128,-0.03064,0.19676,0.29015
26.4,-0.1326,-0.04182,0.22349,0.31648
26.41,-0.14453,-0.05358,0.24796,0.34008
26.42,-0.15618,-0.0652,0.27127,0.36214
26.43,-0.17618,-0.08516,0.28414,0.37373
26.44,-0.18697,-0.09586,0.30275,0.39039
26.45,-0.19431,-0.10321,0.32159,0.40704
26.46,-0.20872,-0.11753,0.32928,0.41277
26.47,-0.22777,-0.13656,0.33031,0.41273
26.48,-0.2313,-0.14027,0.34184,0.42315
26.49,-0.24293,-0.15224,0.34226,0.42372
26.5,-0.25322,-0.16285,0.34011,0.42257
26.51,-0.27314,-0.18361,0.32489,0.40971
26.52,-0.27746,-0.18891,0.32048,0.40701
26.53,-0.2893,-0.20233,0.30547,0.39429
26.54,-0.30155,-0.21717,0.29213,0.38296
26.55,-0.30184,-0.22015,0.29335,0.38538
26.56,-0.29727,-0.21864,0.2987,0.3916
26.57,-0.2931,-0.21887,0.29784,0.39248
26.58,-0.29533,-0.22661,0.28568,0.38189
26.59,-0.29622,-0.23446,0.27314,0.37027
26.6,-0.3008,-0.24806,0.25543,0.35351
26.61,-0.30452,-0.26063,0.23774,0.33666
26.62,-0.30576,-0.2696,0.21985,0.31904
26.63,-0.29859,-0.26849,0.20838,0.30761
26.64,-0.29968,-0.27652,0.18589,0.28527
26.65,-0.2837,-0.26289,0.17948,0.2788
26.66,-0.29806,-0.28093,0.13946,0.23898
26.67,-0.26947,-0.24762,0.14439,0.24358
26.68,-0.25463,-0.22992,0.13363,0.23292
26.69,-0.2393,-0.21101,0.12149,0.22075
26.7,-0.21805,-0.18608,0.11505,0.21429
26.71,-0.20073,-0.16587,0.10393,0.20335
26.72,-0.17928,-0.14045,0.09536,0.19466
26.73,-0.16062,-0.1181,0.08293,0.18219
26.74,-0.13758,-0.09095,0.07503,0.17437
26.75,-0.1133,-0.0618,0.06707,0.16622
26.76,-0.09164,-0.03557,0.05564,0.15473
26.77,-0.07229,-0.01194,0.04141,0.14065
26.78,-0.05179,0.01317,0.02783,0.12706
26.79,-0.02755,0.04096,0.01817,0.11762
26.8,-0.00309,0.06857,0.00787,0.10748
26.81,0.018,0.09263,-0.0079,0.09172
26.82,0.04283,0.12059,-0.01981,0.07988
26.83,0.06532,0.14518,-0.03501,0.06488
26.84,0.09001,0.17163,-0.04841,0.05162
26.85,0.11181,0.19443,-0.06548,0.03475
26.86,0.15249,0.23645,-0.06268,0.03743
26.87,0.15983,0.24359,-0.096,0.00446
26.88,0.18236,0.26648,-0.11359,-0.01308
26.89,0.20618,0.29007,-0.12861,-0.02803
26.9,0.22725,0.31092,-0.14598,-0.04542
26.91,0.24904,0.33178,-0.16138,-0.06082
26.92,0.27105,0.35229,-0.17473,-0.0742
26.93,0.28654,0.36646,-0.19099,-0.09062
26.94,0.29839,0.37683,-0.20854,-0.10839
26.95,0.31081,0.38767,-0.22151,-0.12157
26.96,0.32249,0.39782,-0.23308,-0.13348
26.97,0.32995,0.4038,-0.24448,-0.14535
26.98,0.33788,0.4099,-0.25151,-0.15297
26.99,0.34238,0.41406,-0.25904,-0.16123
27,0.3358,0.40869,-0.27334,-0.17684
27.01,0.33329,0.40862,-0.27925,-0.18426
27.02,0.32246,0.40055,-0.28944,-0.19644
27.03,0.30681,0.38807,-0.30298,-0.21287
27.04,0.3063,0.38893,-0.30404,-0.21696
27.05,0.29739,0.38093,-0.3136,-0.23085
27.06,0.28842,0.37353,-0.32191,-0.24456
27.07,0.28168,0.36833,-0.32166,-0.25053
27.08,0.26287,0.35106,-0.33108,-0.26813
27.09,0.24367,0.33279,-0.33796,-0.28434
27.1,0.22467,0.31465,-0.3431,-0.29924
27.11,0.20446,0.29492,-0.34642,-0.31214
27.12,0.18688,0.27759,-0.34466,-0.31855
27.13,0.16952,0.26028,-0.34123,-0.32174
27.14,0.15762,0.24849,-0.3308,-0.31483
27.15,0.15097,0.24147,-0.31255,-0.29614
27.16,0.13712,0.22729,-0.29965,-0.28102
27.17,0.11472,0.20459,-0.29358,-0.27143
27.18,0.10585,0.19537,-0.27376,-0.24617
27.19,0.09565,0.18472,-0.25316,-0.2201
27.2,0.08095,0.1698,-0.23647,-0.19928
27.21,0.07195,0.16066,-0.21425,-0.1727
27.22,0.05992,0.14857,-0.19483,-0.14899
27.23,0.05152,0.14006,-0.17122,-0.12081
27.24,0.04242,0.13088,-0.14806,-0.09297
27.25,0.032,0.12066,-0.12576,-0.06567
27.26,0.01902,0.10761,-0.10494,-0.03967
27.27,0.0098,0.09875,-0.07901,-0.0094
27.28,0.0004,0.08932,-0.05306,0.02182
27.29,-0.01373,0.07544,-0.03121,0.04799
27.3,-0.03111,0.0582,-0.01028,0.0726
27.31,-0.04207,0.04764,0.017,0.10245
27.32,-0.05785,0.0325,0.03979,0.12754
27.33,-0.07989,0.01076,0.05831,0.1482
27.34,-0.08545,0.00574,0.09254,0.18418
27.35,-0.10203,-0.01054,0.11724,0.21012
27.36,-0.11738,-0.02548,0.14272,0.23615
27.37,-0.12773,-0.03564,0.17327,0.26713
27.38,-0.14059,-0.04826,0.20005,0.29375
27.39,-0.15185,-0.05963,0.22797,0.32136
27.4,-0.16686,-0.07463,0.25091,0.34376
27.41,-0.17761,-0.08547,0.27721,0.36911
27.42,-0.18984,-0.09805,0.29983,0.39023
27.43,-0.20421,-0.11253,0.31649,0.40523
27.44,-0.21695,-0.12472,0.32888,0.415
27.45,-0.22877,-0.13676,0.33977,0.42414
27.46,-0.2407,-0.14887,0.34597,0.42867
27.47,-0.24809,-0.15655,0.35233,0.4341
27.48,-0.26198,-0.17126,0.35091,0.43325
27.49,-0.28395,-0.19414,0.33478,0.41846
27.5,-0.29033,-0.20208,0.33273,0.4179
27.51,-0.30126,-0.21477,0.31953,0.40657
27.52,-0.3148,-0.23085,0.30085,0.39023
27.53,-0.32395,-0.24326,0.28749,0.37888
27.54,-0.33296,-0.25664,0.27962,0.37255
27.55,-0.33469,-0.26298,0.27768,0.37221
27.56,-0.32718,-0.26145,0.28006,0.37655
27.57,-0.33007,-0.27275,0.26611,0.36416
27.58,-0.33459,-0.2861,0.24849,0.34714
27.59,-0.34134,-0.30372,0.22645,0.32585
27.6,-0.34306,-0.31555,0.20678,0.30664
27.61,-0.34029,-0.3213,0.18924,0.28924
27.62,-0.32966,-0.31617,0.17808,0.2781
27.63,-0.31915,-0.30764,0.16595,0.26597
27.64,-0.31056,-0.29796,0.15068,0.25064
27.65,-0.28927,-0.27138,0.1465,0.2462
27.66,-0.27555,-0.25396,0.13153,0.23108
27.67,-0.25828,-0.23226,0.11906,0.21846
27.68,-0.23455,-0.20444,0.11336,0.21259
27.69,-0.21769,-0.18364,0.0979,0.19684
27.7,-0.19188,-0.1534,0.09269,0.19147
27.71,-0.17353,-0.13109,0.07813,0.17682
27.72,-0.14566,-0.0979,0.07427,0.17291
27.73,-0.12002,-0.06682,0.067,0.1655
27.74,-0.09945,-0.04131,0.05332,0.15172
27.75,-0.07331,-0.01052,0.04586,0.14422
27.76,-0.05128,0.01527,0.03336,0.13188
27.77,-0.02739,0.04285,0.02154,0.12012
27.78,-0.007,0.06555,0.00663,0.10553
27.79,0.01516,0.09079,-0.00901,0.08986
27.8,0.0398,0.11619,-0.0231,0.07584
27.81,0.06115,0.14049,-0.03861,0.06054
27.82,0.07897,0.15941,-0.05918,0.04018
27.83,0.09995,0.18147,-0.07779,0.02177
27.84,0.1337,0.21569,-0.08171,0.01796
27.85,0.14966,0.23175,-0.10567,-0.00582
27.86,0.17301,0.25548,-0.12189,-0.02205
27.87,0.20138,0.28321,-0.1321,-0.03213
27.88,0.22509,0.30588,-0.14637,-0.04628
27.89,0.24153,0.32145,-0.16594,-0.06585
27.9,0.27049,0.34911,-0.17151,-0.07142
27.91,0.28008,0.35728,-0.19354,-0.09361
27.92,0.29241,0.36793,-0.21103,-0.11109
27.93,0.30006,0.37428,-0.23041,-0.13061
27.94,0.31483,0.38724,-0.23791,-0.13825
27.95,0.32923,0.39964,-0.24297,-0.14345
27.96,0.33726,0.4057,-0.25052,-0.15115
27.97,0.33793,0.40696,-0.26268,-0.1639
27.98,0.33405,0.40417,-0.27387,-0.1758
27.99,0.31838,0.39266,-0.29406,-0.19727
28,0.30782,0.3855,-0.30417,-0.20884
28.01,0.29131,0.37225,-0.31725,-0.22381
28.02,0.28362,0.36662,-0.32838,-0.23786
28.03,0.28856,0.37208,-0.32536,-0.23746
28.04,0.2935,0.37824,-0.32247,-0.23787
28.05,0.28235,0.36907,-0.32926,-0.24975
28.06,0.2656,0.3533,-0.33787,-0.26474
28.07,0.25253,0.34075,-0.34112,-0.27599
28.08,0.23386,0.32314,-0.34571,-0.28974
28.09,0.21766,0.30774,-0.34487,-0.29829
28.1,0.20152,0.29196,-0.3431,-0.30512
28.11,0.1963,0.28692,-0.32948,-0.29729
28.12,0.17922,0.26988,-0.32418,-0.29675
28.13,0.16734,0.25771,-0.31243,-0.28604
28.14,0.15282,0.24297,-0.30204,-0.27541
28.15,0.13971,0.22948,-0.28764,-0.25852
28.16,0.12397,0.21342,-0.27468,-0.24271
28.17,0.10741,0.19656,-0.26078,-0.22569
28.18,0.10007,0.18879,-0.23792,-0.19893
28.19,0.08647,0.17533,-0.2214,-0.17928
28.2,0.07181,0.16059,-0.20534,-0.15986
28.21,0.0574,0.14644,-0.18879,-0.1401
28.22,0.04744,0.13664,-0.1672,-0.11395
28.23,0.03931,0.12862,-0.1435,-0.08504
28.24,0.02868,0.11821,-0.12178,-0.05798
28.25,0.01389,0.1034,-0.10145,-0.03314
28.26,0.00482,0.09465,-0.07593,-0.0035
28.27,-0.00611,0.08393,-0.05158,0.02535
28.28,-0.01494,0.07497,-0.0241,0.05693
28.29,-0.03118,0.05912,-0.00274,0.08132
28.3,-0.04444,0.04624,0.02216,0.10889
28.31,-0.06002,0.03102,0.04532,0.13437
28.32,-0.0703,0.02095,0.07463,0.16581
28.33,-0.09079,0.001,0.09451,0.18686
28.34,-0.10527,-0.0134,0.12044,0.21413
28.35,-0.11474,-0.02266,0.15142,0.24607
28.36,-0.12382,-0.0315,0.1819,0.27683
28.37,-0.13798,-0.04579,0.20866,0.30399
28.38,-0.14867,-0.05628,0.23564,0.33042
28.39,-0.15835,-0.06623,0.26328,0.35724
28.4,-0.17157,-0.07945,0.28547,0.3778
28.41,-0.18944,-0.0972,0.30139,0.39195
28.42,-0.20508,-0.11277,0.31472,0.4024
28.43,-0.21701,-0.12491,0.32856,0.41459
28.44,-0.22747,-0.13522,0.34068,0.42457
28.45,-0.24248,-0.15035,0.34445,0.42706
28.46,-0.24348,-0.15163,0.35717,0.43868
28.47,-0.25934,-0.16792,0.35208,0.4341
28.48,-0.26836,-0.17762,0.34882,0.43177
28.49,-0.28639,-0.19689,0.33403,0.41907
28.5,-0.30081,-0.21285,0.31834,0.40589
28.51,-0.31742,-0.23181,0.29697,0.38691
28.52,-0.32459,-0.24151,0.28602,0.37767
28.53,-0.3353,-0.25586,0.27639,0.36949
28.54,-0.33453,-0.25865,0.28009,0.37449
28.55,-0.33221,-0.26157,0.27828,0.37456
28.56,-0.33003,-0.26561,0.27134,0.36919
28.57,-0.339,-0.2831,0.25062,0.34938
28.58,-0.34625,-0.29963,0.22934,0.32886
28.59,-0.34794,-0.31047,0.21185,0.31181
28.6,-0.34444,-0.31512,0.1968,0.29692
28.61,-0.33664,-0.31456,0.18453,0.28468
28.62,-0.32693,-0.30975,0.17158,0.27165
28.63,-0.31772,-0.30292,0.1571,0.25712
28.64,-0.29823,-0.28137,0.15168,0.25142
28.65,-0.28802,-0.26862,0.13533,0.235
28.66,-0.26788,-0.24447,0.12762,0.22711
28.67,-0.24597,-0.21834,0.12051,0.21987
28.68,-0.2279,-0.19676,0.10728,0.20649
28.69,-0.20551,-0.17066,0.09895,0.1981
28.7,-0.18103,-0.14212,0.09157,0.19056
28.71,-0.15181,-0.10824,0.08968,0.18862
28.72,-0.13369,-0.08611,0.07373,0.17263
28.73,-0.11251,-0.06142,0.06098,0.15992
28.74,-0.08638,-0.03049,0.0525,0.15131
28.75,-0.06088,-0.00096,0.04349,0.1424
28.76,-0.04168,0.02169,0.02742,0.12649
28.77,-0.01206,0.0554,0.02111,0.1201
28.78,0.01034,0.08056,0.00603,0.10509
28.79,0.03181,0.10472,-0.0093,0.08999
28.8,0.06088,0.13531,-0.01988,0.07942
28.81,0.07475,0.15122,-0.04473,0.05492
28.82,0.09309,0.17042,-0.06458,0.03541
28.83,0.12392,0.20233,-0.07291,0.02723
28.84,0.1447,0.22369,-0.09191,0.00843
28.85,0.17454,0.25444,-0.10238,-0.00203
28.86,0.1991,0.27919,-0.11743,-0.01699
28.87,0.22416,0.30395,-0.13077,-0.03018
28.88,0.24692,0.32622,-0.14661,-0.04596
28.89,0.2709,0.34938,-0.15933,-0.05867
28.9,0.28981,0.36714,-0.1743,-0.07364
28.91,0.30074,0.37726,-0.19605,-0.09543
28.92,0.31293,0.38854,-0.21362,-0.11317
28.93,0.33284,0.40696,-0.21815,-0.11776
28.94,0.34167,0.415,-0.23188,-0.13173
28.95,0.35112,0.42374,-0.24069,-0.14081
28.96,0.35887,0.43042,-0.2475,-0.14801
28.97,0.35931,0.43044,-0.25704,-0.15811
28.98,0.35376,0.42688,-0.27003,-0.17215
28.99,0.34328,0.41852,-0.28354,-0.18704
29,0.32645,0.40441,-0.30092,-0.20658
29.01,0.31996,0.39978,-0.30378,-0.21153
29.02,0.30998,0.39161,-0.31186,-0.22248
29.03,0.29729,0.38057,-0.32635,-0.24138
29.04,0.30133,0.38579,-0.32313,-0.24194
29.05,0.30118,0.3878,-0.32016,-0.24396
29.06,0.29246,0.38054,-0.31957,-0.24971
29.07,0.27738,0.36615,-0.32382,-0.26243
29.08,0.25655,0.34636,-0.33363,-0.28213
29.09,0.24396,0.33488,-0.33284,-0.28998
29.1,0.22142,0.31308,-0.33938,-0.30547
29.11,0.20652,0.29875,-0.33758,-0.30987
29.12,0.18899,0.28089,-0.333,-0.30865
29.13,0.17181,0.26361,-0.32738,-0.30448
29.14,0.15663,0.24805,-0.31759,-0.29361
29.15,0.13978,0.23082,-0.3072,-0.28087
29.16,0.11879,0.20937,-0.29869,-0.26899
29.17,0.10383,0.19398,-0.28291,-0.24904
29.18,0.08851,0.17817,-0.26595,-0.22777
29.19,0.07805,0.16751,-0.24523,-0.20292
29.2,0.06358,0.15293,-0.22712,-0.1812
29.21,0.05462,0.14401,-0.20394,-0.1539
29.22,0.04754,0.13708,-0.17859,-0.12446
29.23,0.04114,0.13049,-0.15138,-0.09234
29.24,0.02642,0.11597,-0.13219,-0.06867
29.25,0.01612,0.10586,-0.10688,-0.03894
29.26,0.00695,0.09669,-0.07883,-0.00562
29.27,-0.00378,0.08593,-0.05292,0.02452
29.28,-0.02136,0.06844,-0.03355,0.04795
29.29,-0.03085,0.05907,-0.0044,0.08093
29.3,-0.05027,0.03981,0.01463,0.10299
29.31,-0.05814,0.03213,0.0457,0.13734
29.32,-0.08523,0.00542,0.05941,0.15292
29.33,-0.1046,-0.01357,0.08112,0.17646
29.34,-0.11551,-0.02418,0.11043,0.20719
29.35,-0.13112,-0.03985,0.13656,0.23448
29.36,-0.14642,-0.05518,0.16258,0.26098
29.37,-0.16229,-0.07117,0.18764,0.28607
29.38,-0.175,-0.08369,0.21512,0.31293
29.39,-0.18512,-0.09387,0.24303,0.33978
29.4,-0.20052,-0.10928,0.264,0.3593
29.41,-0.20906,-0.11771,0.28924,0.38283
29.42,-0.22282,-0.13149,0.30471,0.39619
29.43,-0.23375,-0.14245,0.32032,0.40995
29.44,-0.25168,-0.16053,0.32489,0.41328
29.45,-0.26317,-0.1725,0.33155,0.4189
29.46,-0.27347,-0.18363,0.33492,0.42182
29.47,-0.2875,-0.19847,0.32911,0.41583
29.48,-0.30205,-0.21409,0.31822,0.40547
29.49,-0.319,-0.23291,0.30231,0.39096
29.5,-0.3244,-0.24046,0.29283,0.38271
29.51,-0.32936,-0.24812,0.28228,0.37382
29.52,-0.3337,-0.2561,0.27608,0.36927
29.53,-0.33286,-0.25937,0.27749,0.37201
29.54,-0.33393,-0.26537,0.27421,0.37001
29.55,-0.32908,-0.26671,0.27105,0.36852
29.56,-0.33004,-0.2749,0.25789,0.35637
29.57,-0.33973,-0.29362,0.23591,0.33513
29.58,-0.33969,-0.30105,0.22221,0.32207
29.59,-0.34139,-0.30986,0.20428,0.30443
29.6,-0.33678,-0.31087,0.19008,0.29033
29.61,-0.33047,-0.30936,0.1761,0.27642
29.62,-0.32187,-0.30261,0.16094,0.26108
29.63,-0.31138,-0.29159,0.14717,0.24716
29.64,-0.29443,-0.27182,0.13793,0.23762
29.65,-0.27853,-0.25277,0.12605,0.22555
29.66,-0.26645,-0.23775,0.10743,0.20669
29.67,-0.24654,-0.21427,0.09723,0.19625
29.68,-0.22876,-0.19308,0.08358,0.18244
29.69,-0.20834,-0.16884,0.07156,0.1702
29.7,-0.18584,-0.14161,0.06252,0.16098
29.71,-0.16521,-0.11704,0.05067,0.14903
29.72,-0.14747,-0.09487,0.03465,0.13288
29.73,-0.12214,-0.06499,0.02718,0.12538
29.74,-0.10094,-0.04011,0.0143,0.11251
29.75,-0.07655,-0.01174,0.00415,0.10242
29.76,-0.0599,0.00762,-0.0147,0.08389
29.77,-0.03167,0.03935,-0.02277,0.07577
29.78,-0.00665,0.06701,-0.03451,0.06425
29.79,0.01671,0.09147,-0.05099,0.04778
29.8,0.03972,0.11693,-0.06543,0.03363
29.81,0.05318,0.13156,-0.09186,0.0073
29.82,0.08107,0.16084,-0.1041,-0.00486
29.83,0.09557,0.17667,-0.13132,-0.03216
29.84,0.13048,0.21227,-0.13603,-0.0368
29.85,0.14416,0.22675,-0.1644,-0.06541
29.86,0.17141,0.25473,-0.17759,-0.07866
29.87,0.20329,0.28658,-0.18488,-0.0861
29.88,0.22964,0.31282,-0.19751,-0.09895
29.89,0.25257,0.33426,-0.2093,-0.11066
29.9,0.27181,0.3521,-0.22195,-0.12344
29.91,0.28935,0.36844,-0.23455,-0.13627
29.92,0.30582,0.38253,-0.24169,-0.14347
29.93,0.32108,0.396,-0.24876,-0.15069
29.94,0.32857,0.40196,-0.25822,-0.16056
29.95,0.33073,0.40388,-0.2697,-0.17275
29.96,0.32362,0.39748,-0.28627,-0.1907
29.97,0.31726,0.39236,-0.29681,-0.20267
29.98,0.30667,0.38444,-0.30898,-0.21675
29.99,0.28811,0.36875,-0.32381,-0.2344
30,0.27572,0.35912,-0.33366,-0.24763
